Group,Name,Points,Description,Reward
Gladiator,Stick Them with the Pointy End I,5,Achieve gladiator level 10.
Gladiator,Stick Them with the Pointy End II,5,Achieve gladiator level 20.
Gladiator,Stick Them with the Pointy End III,5,Achieve gladiator level 30.
Gladiator,Stick Them with the Pointy End IV,5,Achieve gladiator level 40.
Gladiator,Stick Them with the Pointy End V,5,Achieve gladiator level 50.
Gladiator,Stick Them with the Pointy End VI,5,Achieve gladiator level 60.
Gladiator,Stick Them with the Pointy End VII,5,Achieve gladiator level 70.
Gladiator,Stick Them with the Pointy End VIII,5,Achieve gladiator level 80.
Pugilist,The Sweet Science I,5,Achieve pugilist level 10.
Pugilist,The Sweet Science II,5,Achieve pugilist level 20.
Pugilist,The Sweet Science III,5,Achieve pugilist level 30.
Pugilist,The Sweet Science IV,5,Achieve pugilist level 40.
Pugilist,The Sweet Science V,5,Achieve pugilist level 50.
Pugilist,The Sweet Science VI,5,Achieve pugilist level 60.
Pugilist,The Sweet Science VII,5,Achieve pugilist level 70.
Pugilist,The Sweet Science VIII,5,Achieve pugilist level 80.
Marauder,An Axe to Grind I,5,Achieve marauder level 10.
Marauder,An Axe to Grind II,5,Achieve marauder level 20.
Marauder,An Axe to Grind III,5,Achieve marauder level 30.
Marauder,An Axe to Grind IV,5,Achieve marauder level 40.
Marauder,An Axe to Grind V,5,Achieve marauder level 50.
Marauder,An Axe to Grind VI,5,Achieve marauder level 60.
Marauder,An Axe to Grind VII,5,Achieve marauder level 70.
Marauder,An Axe to Grind VIII,5,Achieve marauder level 80.
Lancer,Strong Lance Arm I,5,Achieve lancer level 10.
Lancer,Strong Lance Arm II,5,Achieve lancer level 20.
Lancer,Strong Lance Arm III,5,Achieve lancer level 30.
Lancer,Strong Lance Arm IV,5,Achieve lancer level 40.
Lancer,Strong Lance Arm V,5,Achieve lancer level 50.
Lancer,Strong Lance Arm VI,5,Achieve lancer level 60.
Lancer,Strong Lance Arm VII,5,Achieve lancer level 70.
Lancer,Strong Lance Arm VIII,5,Achieve lancer level 80.
Archer,Just Talkin' 'bout Shafts I,5,Achieve archer level 10.
Archer,Just Talkin' 'bout Shafts II,5,Achieve archer level 20.
Archer,Just Talkin' 'bout Shafts III,5,Achieve archer level 30.
Archer,Just Talkin' 'bout Shafts IV,5,Achieve archer level 40.
Archer,Just Talkin' 'bout Shafts V,5,Achieve archer level 50.
Archer,Just Talkin' 'bout Shafts VI,5,Achieve archer level 60.
Archer,Just Talkin' 'bout Shafts VII,5,Achieve archer level 70.
Archer,Just Talkin' 'bout Shafts VIII,5,Achieve archer level 80.
Rogue,"Come on, Rogue I",5,Achieve rogue level 10.
Rogue,"Come on, Rogue II",5,Achieve rogue level 20.
Rogue,"Come on, Rogue III",5,Achieve rogue level 30.
Rogue,"Come on, Rogue IV",5,Achieve rogue level 40.
Rogue,"Come on, Rogue V",5,Achieve rogue level 50.
Rogue,"Come on, Rogue VI",5,Achieve rogue level 60.
Rogue,"Come on, Rogue VII",5,Achieve rogue level 70.
Rogue,"Come on, Rogue VIII",5,Achieve rogue level 80.
Dark Knight,Are You Afraid of the Dark? I,5,Achieve dark knight level 30.
Dark Knight,Are You Afraid of the Dark? II,5,Achieve dark knight level 40.
Dark Knight,Are You Afraid of the Dark? III,5,Achieve dark knight level 50.
Dark Knight,Are You Afraid of the Dark? IV,5,Achieve dark knight level 60.
Dark Knight,Are You Afraid of the Dark? V,5,Achieve dark knight level 70.
Dark Knight,Are You Afraid of the Dark? VI,5,Achieve dark knight level 80.
Machinist,Mean Machine I,5,Achieve machinist level 30.
Machinist,Mean Machine II,5,Achieve machinist level 40.
Machinist,Mean Machine III,5,Achieve machinist level 50.
Machinist,Mean Machine IV,5,Achieve machinist level 60.
Machinist,Mean Machine V,5,Achieve machinist level 70.
Machinist,Mean Machine VI,5,Achieve machinist level 80.
Samurai,Bushido Blade I,5,Achieve samurai level 50.
Samurai,Bushido Blade II,5,Achieve samurai level 60.
Samurai,Bushido Blade III,5,Achieve samurai level 70.
Samurai,Bushido Blade IV,5,Achieve samurai level 80.
Gunbreaker,More Complex than You Think I,5,Achieve gunbreaker level 70.
Gunbreaker,More Complex than You Think II,5,Achieve gunbreaker level 80.
Dancer,We Got the Beat I,5,Achieve dancer level 70.
Dancer,We Got the Beat II,5,Achieve dancer level 80.
