Group,Name,Points,Description,Reward
Miner,Breaking Rocks in the Hot Sun I,5,Achieve miner level 10.
Miner,Breaking Rocks in the Hot Sun II,5,Achieve miner level 20.
Miner,Breaking Rocks in the Hot Sun III,5,Achieve miner level 30.
Miner,Breaking Rocks in the Hot Sun IV,5,Achieve miner level 40.
Miner,Breaking Rocks in the Hot Sun V,5,Achieve miner level 50.
Miner,Breaking Rocks in the Hot Sun VI,5,Achieve miner level 60.
Miner,Breaking Rocks in the Hot Sun VII,5,Achieve miner level 70.
Miner,Breaking Rocks in the Hot Sun VIII,5,Achieve miner level 80.
Botanist,Fear the Reaper I,5,Achieve botanist level 10.
Botanist,Fear the Reaper II,5,Achieve botanist level 20.
Botanist,Fear the Reaper III,5,Achieve botanist level 30.
Botanist,Fear the Reaper IV,5,Achieve botanist level 40.
Botanist,Fear the Reaper V,5,Achieve botanist level 50.
Botanist,Fear the Reaper VI,5,Achieve botanist level 60.
Botanist,Fear the Reaper VII,5,Achieve botanist level 70.
Botanist,Fear the Reaper VIII,5,Achieve botanist level 80.
Fisher,Gone Fishin' I,5,Achieve fisher level 10.
Fisher,Gone Fishin' II,5,Achieve fisher level 20.
Fisher,Gone Fishin' III,5,Achieve fisher level 30.
Fisher,Gone Fishin' IV,5,Achieve fisher level 40.
Fisher,Gone Fishin' V,5,Achieve fisher level 50.
Fisher,Gone Fishin' VI,5,Achieve fisher level 60.
Fisher,Gone Fishin' VII,5,Achieve fisher level 70.
Fisher,Gone Fishin' VIII,5,Achieve fisher level 80.
